dataset,datafile,filter_function,processing time
very_large,"hic_1k_net_8.json",ev_5,51.62173509597778
very_large,"hic_1k_net_8.json",ev_norm_1,50.32271122932434
very_large,"hic_1k_net_8.json",ev_norm_2,50.32271122932434
very_large,"hic_1k_net_8.json",ev_norm_3,50.32271122932434
very_large,"hic_1k_net_8.json",ev_norm_4,50.32271122932434
very_large,"hic_1k_net_8.json",ev_norm_5,50.32271122932434
very_large,"w_balanced_tree[4,7].json",pr_0_85,4.708554983139038
very_large,"w_balanced_tree[4,7].json",fv,0.5926330089569092
very_large,"w_balanced_tree[4,7].json",fv_norm,0.4519081115722656
very_large,"hic_1k_net_15.json",pr_0_85,11.347559928894043
very_large,"hic_1k_net_15.json",fv,3.745373010635376
very_large,"hic_1k_net_15.json",fv_norm,3.1073598861694336
very_large,"hic_1k_net_15.json",ev_1,55.947185039520264
very_large,"hic_1k_net_15.json",ev_2,55.947185039520264
very_large,"hic_1k_net_15.json",ev_3,55.947185039520264
very_large,"hic_1k_net_15.json",ev_4,55.947185039520264
very_large,"hic_1k_net_15.json",ev_5,55.947185039520264
very_large,"hic_1k_net_15.json",ev_norm_1,54.51839590072632
very_large,"hic_1k_net_15.json",ev_norm_2,54.51839590072632
very_large,"hic_1k_net_15.json",ev_norm_3,54.51839590072632
very_large,"hic_1k_net_15.json",ev_norm_4,54.51839590072632
very_large,"hic_1k_net_15.json",ev_norm_5,54.51839590072632
very_large,"w_balanced_tree[4,6] (3).json",agd,66.23513317108154
very_large,"w_balanced_tree[4,6] (3).json",ecc,71.04305601119995
very_large,"w_balanced_tree[4,6] (3).json",pr_0_85,1.3644909858703613
very_large,"w_balanced_tree[4,6] (3).json",fv,0.10546183586120605
very_large,"w_balanced_tree[4,6] (3).json",fv_norm,0.10218214988708496
very_large,"w_balanced_tree[4,6] (3).json",den_0_5,75.72487497329712
very_large,"w_balanced_tree[4,6] (3).json",ev_1,41.27164602279663
very_large,"w_balanced_tree[4,6] (3).json",ev_2,41.27164602279663
very_large,"w_balanced_tree[4,6] (3).json",ev_3,41.27164602279663
very_large,"w_balanced_tree[4,6] (3).json",ev_4,41.27164602279663
very_large,"w_balanced_tree[4,6] (3).json",ev_5,41.27164602279663
very_large,"w_balanced_tree[4,6] (3).json",ev_norm_1,41.108402967453
very_large,"w_balanced_tree[4,6] (3).json",ev_norm_2,41.108402967453
very_large,"w_balanced_tree[4,6] (3).json",ev_norm_3,41.108402967453
very_large,"w_balanced_tree[4,6] (3).json",ev_norm_4,41.108402967453
very_large,"w_balanced_tree[4,6] (3).json",ev_norm_5,41.108402967453
very_large,"hic_1k_net_3.json",ecc,873.2657451629639
very_large,"hic_1k_net_3.json",pr_0_85,12.340774059295654
very_large,"hic_1k_net_3.json",fv,8.574178695678711
very_large,"hic_1k_net_3.json",fv_norm,4.320327043533325
very_large,"hic_1k_net_3.json",ev_1,42.08940887451172
very_large,"hic_1k_net_3.json",ev_2,42.08940887451172
very_large,"hic_1k_net_3.json",ev_3,42.08940887451172
very_large,"hic_1k_net_3.json",ev_4,42.08940887451172
very_large,"hic_1k_net_3.json",ev_5,42.08940887451172
very_large,"hic_1k_net_3.json",ev_norm_1,40.721882820129395
very_large,"hic_1k_net_3.json",ev_norm_2,40.721882820129395
very_large,"hic_1k_net_3.json",ev_norm_3,40.721882820129395
very_large,"hic_1k_net_3.json",ev_norm_4,40.721882820129395
very_large,"hic_1k_net_3.json",ev_norm_5,40.721882820129395
very_large,"ff-miner_miner-func-func.json",pr_0_85,12.56591010093689
very_large,"ff-miner_miner-func-func.json",fv_norm,16.857800006866455
very_large,"balanced_tree(4,7).json",pr_0_85,3.900607109069824
very_large,"balanced_tree(4,7).json",fv,0.3578169345855713
very_large,"balanced_tree(4,7).json",fv_norm,0.3322460651397705
very_large,"amazon0302.json",pr_0_85,48.928733110427856
very_large,"amazon0302.json",fv_norm,53.060160875320435
very_large,"w_balanced_tree[4,6].json",agd,61.112576961517334
very_large,"w_balanced_tree[4,6].json",ecc,69.1202781200409
very_large,"w_balanced_tree[4,6].json",pr_0_85,0.23822498321533203
very_large,"w_balanced_tree[4,6].json",den_0_5,65.70556282997131
very_large,"w_balanced_tree[4,6].json",ev_1,38.29681706428528
very_large,"w_balanced_tree[4,6].json",ev_2,38.29681706428528
very_large,"w_balanced_tree[4,6].json",ev_3,38.29681706428528
very_large,"w_balanced_tree[4,6].json",ev_4,38.29681706428528
very_large,"w_balanced_tree[4,6].json",ev_5,38.29681706428528
very_large,"w_balanced_tree[4,6].json",ev_norm_1,37.77810597419739
very_large,"w_balanced_tree[4,6].json",ev_norm_2,37.77810597419739
very_large,"w_balanced_tree[4,6].json",ev_norm_3,37.77810597419739
very_large,"w_balanced_tree[4,6].json",ev_norm_4,37.77810597419739
very_large,"w_balanced_tree[4,6].json",ev_norm_5,37.77810597419739
very_large,"balanced_tree(3,10).json",pr_0_85,10.986490249633789
very_large,"balanced_tree(3,10).json",fv,2.0634329319000244
very_large,"balanced_tree(3,10).json",fv_norm,2.185328245162964
very_large,"hic_1k_net_18.json",pr_0_85,16.984668731689453
very_large,"hic_1k_net_18.json",fv,26.973861932754517
very_large,"hic_1k_net_18.json",fv_norm,7.041896820068359
very_large,"hic_1k_net_18.json",ev_1,52.50855112075806
very_large,"hic_1k_net_18.json",ev_2,52.50855112075806
very_large,"hic_1k_net_18.json",ev_3,52.50855112075806
very_large,"hic_1k_net_18.json",ev_4,52.50855112075806
very_large,"hic_1k_net_18.json",ev_5,52.50855112075806
very_large,"hic_1k_net_18.json",ev_norm_1,50.58007884025574
very_large,"hic_1k_net_18.json",ev_norm_2,50.58007884025574
very_large,"hic_1k_net_18.json",ev_norm_3,50.58007884025574
very_large,"hic_1k_net_18.json",ev_norm_4,50.58007884025574
very_large,"hic_1k_net_18.json",ev_norm_5,50.58007884025574
very_large,"hic_1k_net_2.json",ecc,844.7411940097809
very_large,"hic_1k_net_2.json",pr_0_85,12.943664073944092
very_large,"hic_1k_net_2.json",fv,14.380195140838623
very_large,"hic_1k_net_2.json",fv_norm,4.48321008682251
very_large,"hic_1k_net_2.json",ev_1,46.025274991989136
very_large,"hic_1k_net_2.json",ev_2,46.025274991989136
very_large,"hic_1k_net_2.json",ev_3,46.025274991989136
very_large,"hic_1k_net_2.json",ev_4,46.025274991989136
very_large,"hic_1k_net_2.json",ev_5,46.025274991989136
very_large,"hic_1k_net_2.json",ev_norm_1,44.825775146484375
very_large,"hic_1k_net_2.json",ev_norm_2,44.825775146484375
very_large,"hic_1k_net_2.json",ev_norm_3,44.825775146484375
very_large,"hic_1k_net_2.json",ev_norm_4,44.825775146484375
very_large,"hic_1k_net_2.json",ev_norm_5,44.825775146484375
very_large,"hic_1k_net_14.json",pr_0_85,14.147340059280396
very_large,"hic_1k_net_14.json",fv,8.494325876235962
very_large,"hic_1k_net_14.json",fv_norm,4.78174614906311
very_large,"hic_1k_net_14.json",ev_1,42.039255142211914
very_large,"hic_1k_net_14.json",ev_2,42.039255142211914
very_large,"hic_1k_net_14.json",ev_3,42.039255142211914
very_large,"hic_1k_net_14.json",ev_4,42.039255142211914
very_large,"hic_1k_net_14.json",ev_5,42.039255142211914
very_large,"hic_1k_net_14.json",ev_norm_1,40.71625900268555
very_large,"hic_1k_net_14.json",ev_norm_2,40.71625900268555
very_large,"hic_1k_net_14.json",ev_norm_3,40.71625900268555
very_large,"hic_1k_net_14.json",ev_norm_4,40.71625900268555
very_large,"hic_1k_net_14.json",ev_norm_5,40.71625900268555
very_large,"balanced_tree[4,7].json",pr_0_85,4.446333169937134
very_large,"balanced_tree[4,7].json",fv,0.40771985054016113
very_large,"balanced_tree[4,7].json",fv_norm,0.3605191707611084
very_large,"balanced_tree(3,8).json",agd,277.6866819858551
very_large,"balanced_tree(3,8).json",ecc,299.7764527797699
very_large,"balanced_tree(3,8).json",pr_0_85,2.3067679405212402
very_large,"balanced_tree(3,8).json",fv,0.1979389190673828
very_large,"balanced_tree(3,8).json",fv_norm,0.16422414779663086
very_large,"balanced_tree(3,8).json",den_0_5,296.38464999198914
very_large,"balanced_tree(3,8).json",ev_1,166.26399493217468
very_large,"balanced_tree(3,8).json",ev_2,166.26399493217468
very_large,"balanced_tree(3,8).json",ev_3,166.26399493217468
very_large,"balanced_tree(3,8).json",ev_4,166.26399493217468
very_large,"balanced_tree(3,8).json",ev_5,166.26399493217468
very_large,"balanced_tree(3,8).json",ev_norm_1,165.8436839580536
very_large,"balanced_tree(3,8).json",ev_norm_2,165.8436839580536
very_large,"balanced_tree(3,8).json",ev_norm_3,165.8436839580536
very_large,"balanced_tree(3,8).json",ev_norm_4,165.8436839580536
very_large,"balanced_tree(3,8).json",ev_norm_5,165.8436839580536
very_large,"hic_1k_net_1.json",ecc,889.2765786647797
very_large,"hic_1k_net_1.json",pr_0_85,14.480232954025269
very_large,"hic_1k_net_1.json",fv,17.156466960906982
very_large,"hic_1k_net_1.json",fv_norm,5.1006340980529785
very_large,"hic_1k_net_1.json",ev_1,47.978511333465576
very_large,"hic_1k_net_1.json",ev_2,47.978511333465576
very_large,"hic_1k_net_1.json",ev_3,47.978511333465576
very_large,"hic_1k_net_1.json",ev_4,47.978511333465576
very_large,"hic_1k_net_1.json",ev_5,47.978511333465576
very_large,"hic_1k_net_1.json",ev_norm_1,46.011770725250244
very_large,"hic_1k_net_1.json",ev_norm_2,46.011770725250244
very_large,"hic_1k_net_1.json",ev_norm_3,46.011770725250244
very_large,"hic_1k_net_1.json",ev_norm_4,46.011770725250244
very_large,"hic_1k_net_1.json",ev_norm_5,46.011770725250244
very_large,"hic_1k_net_21.json",pr_0_85,16.082384824752808
very_large,"hic_1k_net_21.json",fv,3.461836099624634
very_large,"hic_1k_net_21.json",fv_norm,3.181213140487671
very_large,"hic_1k_net_21.json",ev_1,83.09719777107239
very_large,"hic_1k_net_21.json",ev_2,83.09719777107239
very_large,"hic_1k_net_21.json",ev_3,83.09719777107239
very_large,"hic_1k_net_21.json",ev_4,83.09719777107239
very_large,"hic_1k_net_21.json",ev_5,83.09719777107239
very_large,"hic_1k_net_21.json",ev_norm_1,81.47529196739197
very_large,"hic_1k_net_21.json",ev_norm_2,81.47529196739197
very_large,"hic_1k_net_21.json",ev_norm_3,81.47529196739197
very_large,"hic_1k_net_21.json",ev_norm_4,81.47529196739197
very_large,"hic_1k_net_21.json",ev_norm_5,81.47529196739197
very_large,"dch-miner_miner-disease-chemical.json",pr_0_85,103.10408115386963
very_large,"dch-miner_miner-disease-chemical.json",ev_1,134.61084604263306
very_large,"dch-miner_miner-disease-chemical.json",ev_2,134.61084604263306
very_large,"dch-miner_miner-disease-chemical.json",ev_3,134.61084604263306
very_large,"dch-miner_miner-disease-chemical.json",ev_4,134.61084604263306
very_large,"dch-miner_miner-disease-chemical.json",ev_5,134.61084604263306
very_large,"dch-miner_miner-disease-chemical.json",ev_norm_1,133.77424693107605
very_large,"dch-miner_miner-disease-chemical.json",ev_norm_2,133.77424693107605
very_large,"dch-miner_miner-disease-chemical.json",ev_norm_3,133.77424693107605
very_large,"dch-miner_miner-disease-chemical.json",ev_norm_4,133.77424693107605
very_large,"dch-miner_miner-disease-chemical.json",ev_norm_5,133.77424693107605
very_large,"dorogovtsev_goltsev_mendes_graph(10).json",pr_0_85,3.4043679237365723
very_large,"dorogovtsev_goltsev_mendes_graph(10).json",fv,3.731904983520508
very_large,"dorogovtsev_goltsev_mendes_graph(10).json",fv_norm,0.8687031269073486
very_large,"hic_1k_net_7.json",pr_0_85,20.45887017250061
very_large,"hic_1k_net_7.json",fv,7.673543930053711
very_large,"hic_1k_net_7.json",fv_norm,4.5412561893463135
very_large,"hic_1k_net_7.json",ev_1,48.59153413772583
very_large,"hic_1k_net_7.json",ev_2,48.59153413772583
very_large,"hic_1k_net_7.json",ev_3,48.59153413772583
very_large,"hic_1k_net_7.json",ev_4,48.59153413772583
very_large,"hic_1k_net_7.json",ev_5,48.59153413772583
very_large,"hic_1k_net_7.json",ev_norm_1,46.787320137023926
very_large,"hic_1k_net_7.json",ev_norm_2,46.787320137023926
very_large,"hic_1k_net_7.json",ev_norm_3,46.787320137023926
very_large,"hic_1k_net_7.json",ev_norm_4,46.787320137023926
very_large,"hic_1k_net_7.json",ev_norm_5,46.787320137023926
very_large,"hic_1k_net_11.json",pr_0_85,18.917119026184082
very_large,"hic_1k_net_11.json",fv,14.347643852233887
very_large,"hic_1k_net_11.json",fv_norm,5.579410076141357
very_large,"hic_1k_net_11.json",ev_1,47.424442768096924
very_large,"hic_1k_net_11.json",ev_2,47.424442768096924
very_large,"hic_1k_net_11.json",ev_3,47.424442768096924
very_large,"hic_1k_net_11.json",ev_4,47.424442768096924
very_large,"hic_1k_net_11.json",ev_5,47.424442768096924
very_large,"hic_1k_net_11.json",ev_norm_1,45.742058992385864
very_large,"hic_1k_net_11.json",ev_norm_2,45.742058992385864
very_large,"hic_1k_net_11.json",ev_norm_3,45.742058992385864
very_large,"hic_1k_net_11.json",ev_norm_4,45.742058992385864
very_large,"hic_1k_net_11.json",ev_norm_5,45.742058992385864
very_large,"hic_1k_net_10.json",ecc,878.8230998516083
very_large,"hic_1k_net_10.json",pr_0_85,10.681091785430908
very_large,"hic_1k_net_10.json",fv,15.579375982284546
very_large,"hic_1k_net_10.json",fv_norm,7.833019018173218
very_large,"hic_1k_net_10.json",ev_1,49.02729392051697
very_large,"hic_1k_net_10.json",ev_2,49.02729392051697
very_large,"hic_1k_net_10.json",ev_3,49.02729392051697
very_large,"hic_1k_net_10.json",ev_4,49.02729392051697
very_large,"hic_1k_net_10.json",ev_5,49.02729392051697
very_large,"hic_1k_net_10.json",ev_norm_1,47.428784132003784
very_large,"hic_1k_net_10.json",ev_norm_2,47.428784132003784
very_large,"hic_1k_net_10.json",ev_norm_3,47.428784132003784
very_large,"hic_1k_net_10.json",ev_norm_4,47.428784132003784
very_large,"hic_1k_net_10.json",ev_norm_5,47.428784132003784
very_large,"6ary.json",agd,277.02498626708984
very_large,"6ary.json",ecc,291.72234892845154
very_large,"6ary.json",pr_0_85,2.6082260608673096
very_large,"6ary.json",fv,0.14907312393188477
very_large,"6ary.json",fv_norm,0.14564204216003418
very_large,"6ary.json",den_0_5,294.0244390964508
very_large,"6ary.json",ev_1,165.47359490394592
very_large,"6ary.json",ev_2,165.47359490394592
very_large,"6ary.json",ev_3,165.47359490394592
very_large,"6ary.json",ev_4,165.47359490394592
very_large,"6ary.json",ev_5,165.47359490394592
very_large,"6ary.json",ev_norm_1,164.75637006759644
very_large,"6ary.json",ev_norm_2,164.75637006759644
very_large,"6ary.json",ev_norm_3,164.75637006759644
very_large,"6ary.json",ev_norm_4,164.75637006759644
very_large,"6ary.json",ev_norm_5,164.75637006759644
very_large,"com-amazon.ungraph.json",pr_0_85,59.844846963882446
very_large,"com-amazon.ungraph.json",fv_norm,207.92602014541626
very_large,"ca-condmat.json",pr_0_85,6.1997082233428955
very_large,"ca-condmat.json",fv_norm,5.416843891143799
