record #,subjectId,age,gender,vision,vis,secondsOnPage,userSelection,img1,img2,img3,img4,baseline
1914,17,,,,,9.48,Option 3,"user_connected_caveman_graph(15,30)_pr_0_85_30_async_label_prop.png",user_circular_ladder_graph(100)_ecc_30_async_label_prop.png,user_circular_ladder_graph(100)_fv_30_async_label_prop.png,user_usair97_pr_0_85_30_async_label_prop.png,user_circular_ladder_graph(100).png
1916,17,,,,,7.524,Option 2,"user_watts_strogatz_graph(100,5,0.05)_fv_20_modularity.png","user_watts_strogatz_graph(100,5,0.05)_ecc_20_modularity.png",user_hic_5k_net_6_fv_20_modularity.png,user_bcsstk20_den_0_5_20_modularity.png,"user_watts_strogatz_graph(100,5,0.05).png"
1918,17,,,,,5.53,Option 3,"user_ring_of_cliques(6,70)_ecc_10_modularity.png",user_bio-celegans_agd_10_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_agd_10_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_fv_10_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5).png
1920,17,,,,,9.479,Option 4,user_bn-mouse-visual-cortex-2_agd_20_modularity.png,user_bcsstk22_agd_20_modularity.png,user_map_of_science_fv_20_modularity.png,user_map_of_science_agd_20_modularity.png,user_map_of_science.png
133,18,55,F,Y,2,,,,,,,
231,18,,,,,13.282,Option 1,user_bcsstk_agd_10_connected_components.png,"user_random_lobster(100,0_6,0_4)_ecc_10_connected_components.png",user_bio-celegans_ecc_10_connected_components.png,"user_random_lobster(100,0_6,0_4)_fv_10_connected_components.png","user_random_lobster(100,0_6,0_4).png"
254,18,,,,,15.754,Option 1,user_enron-email_ecc_20_connected_components.png,"user_watts_strogatz_graph(100,5,0.05)_agd_20_connected_components.png",user_enron-email_pr_0_85_20_connected_components.png,user_movies_agd_20_connected_components.png,user_enron-email.png
276,18,,,,,12.24,Option 3,"user_ring_of_cliques(6,70)_pr_0_85_6_modularity.png",user_bcsstk_agd_6_modularity.png,user_bcsstk_fv_6_modularity.png,user_circular_ladder_graph(100)_ecc_6_modularity.png,user_bcsstk.png
293,18,,,,,8.454,Unsure,user_bn-mouse-visual-cortex-2_agd_6_async_label_prop.png,user_circular_ladder_graph(100)_pr_0_85_6_async_label_prop.png,user_usair97_agd_6_async_label_prop.png,user_usair97_pr_0_85_6_async_label_prop.png,user_usair97.png
323,18,,,,,16.997,Expired,"user_barbell_graph(50,20)_pr_0_85_30_connected_components.png",user_bn-mouse-visual-cortex-2_pr_0_85_30_connected_components.png,user_bn-mouse-visual-cortex-2_agd_30_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5)_fv_30_connected_components.png,user_bn-mouse-visual-cortex-2.png
344,18,,,,,16.999,Expired,"user_random_lobster(100,0_6,0_4)_pr_0_85_6_modularity.png","user_connected_caveman_graph(15,30)_pr_0_85_6_modularity.png","user_random_lobster(100,0_6,0_4)_ecc_6_modularity.png",user_map_of_science_ecc_6_modularity.png,"user_random_lobster(100,0_6,0_4).png"
350,18,,,,,5.029,Option 2,user_bcsstk22_pr_0_85_30_async_label_prop.png,user_bcsstk_pr_0_85_30_async_label_prop.png,user_bio-diseasome_agd_30_async_label_prop.png,user_bcsstk22_agd_30_async_label_prop.png,user_bcsstk22.png
370,18,,,,,15.134,Unsure,user_dorogovtsev_goltsev_mendes_graph(5)_den_0_5_30_connected_components.png,user_bcsstk22_den_0_5_30_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5)_pr_0_85_30_connected_components.png,user_usair97_den_0_5_30_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5).png
378,18,,,,,6.481,Option 2,"user_connected_caveman_graph(15,30)_fv_30_modularity.png",user_movies_pr_0_85_30_modularity.png,user_movies_fv_30_modularity.png,user_map_of_science_agd_30_modularity.png,user_movies.png
395,18,,,,,10.32,Option 3,"user_connected_caveman_graph(15,30)_ecc_20_modularity.png","user_connected_caveman_graph(15,30)_pr_0_85_20_modularity.png",user_bn-mouse-visual-cortex-2_ecc_20_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_den_0_5_20_modularity.png,"user_connected_caveman_graph(15,30).png"
405,18,,,,,6.772,Unsure,"user_ring_of_cliques(6,70)_fv_30_modularity.png","user_ring_of_cliques(6,70)_pr_0_85_30_modularity.png","user_random_lobster(100,0_6,0_4)_den_0_5_30_modularity.png","user_watts_strogatz_graph(100,5,0.05)_den_0_5_30_modularity.png","user_ring_of_cliques(6,70).png"
420,18,,,,,7.235,Unsure,user_usair97_pr_0_85_6_modularity.png,user_bcsstk_fv_6_modularity.png,user_bcsstk_pr_0_85_6_modularity.png,user_map_of_science_den_0_5_6_modularity.png,user_bcsstk.png
434,18,,,,,8.556,Option 3,user_caltech_fv_6_async_label_prop.png,user_map_of_science_pr_0_85_6_async_label_prop.png,"user_watts_strogatz_graph(100,5,0.05)_ecc_6_async_label_prop.png","user_watts_strogatz_graph(100,5,0.05)_pr_0_85_6_async_label_prop.png","user_watts_strogatz_graph(100,5,0.05).png"
458,18,,,,,11.654,Option 4,user_bcsstk22_den_0_5_20_modularity.png,"user_connected_caveman_graph(15,30)_pr_0_85_20_modularity.png",user_caltech_agd_20_modularity.png,user_caltech_pr_0_85_20_modularity.png,user_caltech.png
480,18,,,,,13.189,Unsure,user_bcsstk22_pr_0_85_20_async_label_prop.png,user_hic_5k_net_6_fv_20_async_label_prop.png,user_dorogovtsev_goltsev_mendes_graph(5)_agd_20_async_label_prop.png,user_hic_5k_net_6_ecc_20_async_label_prop.png,user_hic_5k_net_6.png
490,18,,,,,3.97,Option 3,user_bn-mouse-visual-cortex-2_pr_0_85_20_async_label_prop.png,user_enron-email_fv_20_async_label_prop.png,user_enron-email_den_0_5_20_async_label_prop.png,user_bcsstk22_fv_20_async_label_prop.png,user_enron-email.png
504,18,,,,,5.768,Option 3,"user_connected_caveman_graph(15,30)_den_0_5_30_connected_components.png","user_connected_caveman_graph(15,30)_ecc_30_connected_components.png",user_bcsstk20_pr_0_85_30_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5)_den_0_5_30_connected_components.png,"user_connected_caveman_graph(15,30).png"
516,18,,,,,7.515,Unsure,user_bio-celegans_pr_0_85_10_modularity.png,user_bio-celegans_den_0_5_10_modularity.png,"user_watts_strogatz_graph(100,5,0.05)_den_0_5_10_modularity.png",user_bcsstk20_fv_10_modularity.png,user_bio-celegans.png
524,18,,,,,3.988,Option 3,"user_barbell_graph(50,20)_fv_20_async_label_prop.png","user_watts_strogatz_graph(100,5,0.05)_fv_20_async_label_prop.png","user_barbell_graph(50,20)_agd_20_async_label_prop.png",user_hic_5k_net_6_agd_20_async_label_prop.png,"user_barbell_graph(50,20).png"
539,18,,,,,7.834,Option 3,"user_connected_caveman_graph(15,30)_agd_6_async_label_prop.png",user_bio-diseasome_pr_0_85_6_async_label_prop.png,user_bio-diseasome_ecc_6_async_label_prop.png,user_circular_ladder_graph(100)_ecc_6_async_label_prop.png,user_bio-diseasome.png
555,18,,,,,9.92,Unsure,user_bcsstk20_pr_0_85_30_async_label_prop.png,user_movies_agd_30_async_label_prop.png,user_bcsstk22_den_0_5_30_async_label_prop.png,user_bcsstk20_ecc_30_async_label_prop.png,user_bcsstk20.png
569,18,,,,,7.236,Option 2,user_bcsstk20_den_0_5_6_async_label_prop.png,user_caltech_den_0_5_6_async_label_prop.png,user_caltech_pr_0_85_6_async_label_prop.png,"user_connected_caveman_graph(15,30)_pr_0_85_6_async_label_prop.png",user_caltech.png
576,18,,,,,3.073,Option 2,user_map_of_science_den_0_5_20_async_label_prop.png,user_map_of_science_fv_20_async_label_prop.png,user_caltech_ecc_20_async_label_prop.png,user_bcsstk_ecc_20_async_label_prop.png,user_map_of_science.png
591,18,,,,,9.309,Option 3,"user_connected_caveman_graph(15,30)_ecc_30_async_label_prop.png",user_movies_fv_30_async_label_prop.png,"user_ring_of_cliques(6,70)_agd_30_async_label_prop.png","user_ring_of_cliques(6,70)_fv_30_async_label_prop.png","user_ring_of_cliques(6,70).png"
603,18,,,,,7.161,Option 2,user_dorogovtsev_goltsev_mendes_graph(5)_fv_30_async_label_prop.png,user_hic_5k_net_6_fv_30_async_label_prop.png,user_hic_5k_net_6_pr_0_85_30_async_label_prop.png,user_usair97_fv_30_async_label_prop.png,user_hic_5k_net_6.png
614,18,,,,,8.115,Option 3,"user_ring_of_cliques(6,70)_fv_10_connected_components.png",user_circular_ladder_graph(100)_pr_0_85_10_connected_components.png,"user_connected_caveman_graph(15,30)_fv_10_connected_components.png",user_circular_ladder_graph(100)_den_0_5_10_connected_components.png,user_circular_ladder_graph(100).png
631,18,,,,,12.731,Option 1,user_bio-celegans_fv_30_connected_components.png,user_bio-diseasome_den_0_5_30_connected_components.png,user_bcsstk22_den_0_5_30_connected_components.png,user_bio-celegans_ecc_30_connected_components.png,user_bio-celegans.png
640,18,,,,,6.128,Option 1,user_bcsstk22_fv_30_modularity.png,user_hic_5k_net_6_fv_30_modularity.png,user_bn-mouse-visual-cortex-2_fv_30_modularity.png,user_bcsstk22_den_0_5_30_modularity.png,user_bcsstk22.png
645,18,,,,,3.536,Option 1,user_movies_den_0_5_10_connected_components.png,user_caltech_agd_10_connected_components.png,user_movies_fv_10_connected_components.png,user_bcsstk20_ecc_10_connected_components.png,user_movies.png
652,18,,,,,6.96,Option 1,user_dorogovtsev_goltsev_mendes_graph(5)_fv_20_modularity.png,user_bio-celegans_ecc_20_modularity.png,user_bcsstk22_agd_20_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_agd_20_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5).png
658,18,,,,,4.051,Option 2,user_bn-mouse-visual-cortex-2_pr_0_85_20_async_label_prop.png,"user_barbell_graph(50,20)_den_0_5_20_async_label_prop.png","user_barbell_graph(50,20)_agd_20_async_label_prop.png","user_watts_strogatz_graph(100,5,0.05)_agd_20_async_label_prop.png","user_barbell_graph(50,20).png"
660,18,,,,,5.069,Option 4,"user_random_lobster(100,0_6,0_4)_fv_6_connected_components.png",user_usair97_fv_6_connected_components.png,user_circular_ladder_graph(100)_ecc_6_connected_components.png,user_usair97_agd_6_connected_components.png,user_usair97.png
666,18,,,,,5.101,Option 1,user_bcsstk20_agd_20_modularity.png,user_enron-email_ecc_20_modularity.png,user_bio-diseasome_den_0_5_20_modularity.png,user_bcsstk20_den_0_5_20_modularity.png,user_bcsstk20.png
670,18,,,,,6.386,Option 2,"user_watts_strogatz_graph(100,5,0.05)_fv_10_connected_components.png","user_watts_strogatz_graph(100,5,0.05)_agd_10_connected_components.png",user_dorogovtsev_goltsev_mendes_graph(5)_agd_10_connected_components.png,user_movies_pr_0_85_10_connected_components.png,"user_watts_strogatz_graph(100,5,0.05).png"
673,18,,,,,4.163,Option 2,user_bio-diseasome_ecc_30_async_label_prop.png,user_movies_agd_30_async_label_prop.png,user_bcsstk_pr_0_85_30_async_label_prop.png,user_bio-diseasome_den_0_5_30_async_label_prop.png,user_bio-diseasome.png
678,18,,,,,3.872,Option 2,user_circular_ladder_graph(100)_den_0_5_30_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_pr_0_85_30_async_label_prop.png",user_circular_ladder_graph(100)_pr_0_85_30_async_label_prop.png,"user_connected_caveman_graph(15,30)_ecc_30_async_label_prop.png",user_circular_ladder_graph(100).png
682,18,,,,,3.403,Option 3,user_bcsstk22_den_0_5_20_connected_components.png,user_movies_ecc_20_connected_components.png,user_map_of_science_ecc_20_connected_components.png,user_map_of_science_pr_0_85_20_connected_components.png,user_map_of_science.png
930,19,25,M,N,2,,,,,,,
934,19,,,,,4.239,Option 4,user_bcsstk22_agd_10_modularity.png,user_bio-diseasome_pr_0_85_10_modularity.png,"user_ring_of_cliques(6,70)_den_0_5_10_modularity.png",user_bio-diseasome_ecc_10_modularity.png,user_bio-diseasome.png
936,19,,,,,6.843,Unsure,user_caltech_ecc_20_async_label_prop.png,user_circular_ladder_graph(100)_den_0_5_20_async_label_prop.png,user_caltech_fv_20_async_label_prop.png,user_movies_fv_20_async_label_prop.png,user_caltech.png
938,19,,,,,4.819,Option 3,user_usair97_pr_0_85_10_async_label_prop.png,user_hic_5k_net_6_pr_0_85_10_async_label_prop.png,user_hic_5k_net_6_den_0_5_10_async_label_prop.png,"user_barbell_graph(50,20)_fv_10_async_label_prop.png",user_hic_5k_net_6.png
940,19,,,,,4.608,Option 3,user_dorogovtsev_goltsev_mendes_graph(5)_agd_10_connected_components.png,user_movies_agd_10_connected_components.png,user_bio-celegans_den_0_5_10_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5)_ecc_10_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5).png
942,19,,,,,5.642,Unsure,user_map_of_science_fv_20_modularity.png,user_bio-celegans_pr_0_85_20_modularity.png,user_bio-celegans_fv_20_modularity.png,user_bcsstk22_agd_20_modularity.png,user_bio-celegans.png
944,19,,,,,6.384,Option 2,user_usair97_den_0_5_20_modularity.png,"user_watts_strogatz_graph(100,5,0.05)_den_0_5_20_modularity.png","user_watts_strogatz_graph(100,5,0.05)_pr_0_85_20_modularity.png",user_map_of_science_fv_20_modularity.png,"user_watts_strogatz_graph(100,5,0.05).png"
946,19,,,,,4.853,Option 2,"user_watts_strogatz_graph(100,5,0.05)_den_0_5_20_async_label_prop.png",user_bcsstk22_fv_20_async_label_prop.png,user_usair97_agd_20_async_label_prop.png,user_bcsstk22_ecc_20_async_label_prop.png,user_bcsstk22.png
948,19,,,,,4.896,Unsure,user_bn-mouse-visual-cortex-2_ecc_30_async_label_prop.png,user_bio-diseasome_fv_30_async_label_prop.png,user_bcsstk20_ecc_30_async_label_prop.png,user_bcsstk20_pr_0_85_30_async_label_prop.png,user_bcsstk20.png
950,19,,,,,12.665,Option 2,"user_ring_of_cliques(6,70)_pr_0_85_30_modularity.png",user_enron-email_fv_30_modularity.png,user_bcsstk20_pr_0_85_30_modularity.png,user_enron-email_den_0_5_30_modularity.png,user_enron-email.png
952,19,,,,,5.69,Option 2,user_bcsstk22_fv_20_modularity.png,user_usair97_agd_20_modularity.png,user_bcsstk20_fv_20_modularity.png,user_usair97_ecc_20_modularity.png,user_usair97.png
954,19,,,,,3.68,Option 4,user_bio-celegans_den_0_5_30_connected_components.png,user_bcsstk_den_0_5_30_connected_components.png,"user_connected_caveman_graph(15,30)_den_0_5_30_connected_components.png",user_bio-celegans_agd_30_connected_components.png,user_bio-celegans.png
956,19,,,,,9.974,Unsure,user_enron-email_fv_6_connected_components.png,user_enron-email_pr_0_85_6_connected_components.png,user_caltech_den_0_5_6_connected_components.png,user_bcsstk22_pr_0_85_6_connected_components.png,user_enron-email.png
958,19,,,,,13.687,Option 4,user_bio-celegans_ecc_30_connected_components.png,user_usair97_fv_30_connected_components.png,user_bn-mouse-visual-cortex-2_ecc_30_connected_components.png,user_bn-mouse-visual-cortex-2_pr_0_85_30_connected_components.png,user_bn-mouse-visual-cortex-2.png
960,19,,,,,3.778,Option 1,user_bio-diseasome_fv_30_async_label_prop.png,user_hic_5k_net_6_den_0_5_30_async_label_prop.png,"user_watts_strogatz_graph(100,5,0.05)_ecc_30_async_label_prop.png","user_watts_strogatz_graph(100,5,0.05)_den_0_5_30_async_label_prop.png","user_watts_strogatz_graph(100,5,0.05).png"
962,19,,,,,3.198,Option 2,user_movies_pr_0_85_6_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5)_fv_6_connected_components.png,user_bio-celegans_ecc_6_connected_components.png,user_movies_den_0_5_6_connected_components.png,user_movies.png
964,19,,,,,3.197,Option 3,user_bio-diseasome_agd_30_async_label_prop.png,user_bio-celegans_ecc_30_async_label_prop.png,user_caltech_agd_30_async_label_prop.png,user_caltech_fv_30_async_label_prop.png,user_caltech.png
966,19,,,,,3.335,Option 2,user_dorogovtsev_goltsev_mendes_graph(5)_den_0_5_10_connected_components.png,user_map_of_science_ecc_10_connected_components.png,user_caltech_pr_0_85_10_connected_components.png,user_map_of_science_agd_10_connected_components.png,user_map_of_science.png
968,19,,,,,2.463,Option 4,user_bcsstk22_den_0_5_6_modularity.png,"user_ring_of_cliques(6,70)_pr_0_85_6_modularity.png",user_caltech_ecc_6_modularity.png,user_bcsstk22_ecc_6_modularity.png,user_bcsstk22.png
970,19,,,,,5.899,Option 2,user_bcsstk20_den_0_5_20_async_label_prop.png,user_hic_5k_net_6_pr_0_85_20_async_label_prop.png,user_circular_ladder_graph(100)_agd_20_async_label_prop.png,user_hic_5k_net_6_agd_20_async_label_prop.png,user_hic_5k_net_6.png
972,19,,,,,8.446,Option 2,user_bcsstk_ecc_6_modularity.png,"user_ring_of_cliques(6,70)_ecc_6_modularity.png",user_bcsstk22_den_0_5_6_modularity.png,"user_ring_of_cliques(6,70)_fv_6_modularity.png","user_ring_of_cliques(6,70).png"
974,19,,,,,1.719,Option 3,user_bcsstk22_ecc_20_async_label_prop.png,"user_barbell_graph(50,20)_pr_0_85_20_async_label_prop.png","user_barbell_graph(50,20)_den_0_5_20_async_label_prop.png",user_bio-celegans_pr_0_85_20_async_label_prop.png,"user_barbell_graph(50,20).png"
976,19,,,,,5,Option 4,user_bcsstk22_fv_10_async_label_prop.png,"user_connected_caveman_graph(15,30)_den_0_5_10_async_label_prop.png",user_map_of_science_fv_10_async_label_prop.png,user_map_of_science_den_0_5_10_async_label_prop.png,user_map_of_science.png
978,19,,,,,6.643,Option 2,user_circular_ladder_graph(100)_den_0_5_6_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_den_0_5_6_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_ecc_6_modularity.png,user_map_of_science_ecc_6_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5).png
980,19,,,,,5.848,Option 3,user_circular_ladder_graph(100)_agd_30_async_label_prop.png,user_circular_ladder_graph(100)_den_0_5_30_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_den_0_5_30_async_label_prop.png",user_hic_5k_net_6_agd_30_async_label_prop.png,user_circular_ladder_graph(100).png
982,19,,,,,4.508,Option 1,user_bio-diseasome_den_0_5_20_modularity.png,"user_watts_strogatz_graph(100,5,0.05)_agd_20_modularity.png",user_hic_5k_net_6_agd_20_modularity.png,user_bio-diseasome_fv_20_modularity.png,user_bio-diseasome.png
984,19,,,,,7.516,Option 1,"user_random_lobster(100,0_6,0_4)_ecc_6_async_label_prop.png",user_bio-diseasome_ecc_6_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_den_0_5_6_async_label_prop.png",user_map_of_science_agd_6_async_label_prop.png,"user_random_lobster(100,0_6,0_4).png"
986,19,,,,,4.422,Option 2,user_bcsstk22_ecc_20_connected_components.png,user_bcsstk20_pr_0_85_20_connected_components.png,"user_barbell_graph(50,20)_fv_20_connected_components.png",user_bcsstk20_fv_20_connected_components.png,user_bcsstk20.png
988,19,,,,,7.013,Option 1,user_bcsstk_pr_0_85_30_async_label_prop.png,user_map_of_science_agd_30_async_label_prop.png,user_bcsstk_agd_30_async_label_prop.png,user_enron-email_ecc_30_async_label_prop.png,user_bcsstk.png
990,19,,,,,5.538,Option 2,"user_random_lobster(100,0_6,0_4)_agd_10_async_label_prop.png","user_random_lobster(100,0_6,0_4)_den_0_5_10_async_label_prop.png",user_hic_5k_net_6_ecc_10_async_label_prop.png,user_bcsstk_agd_10_async_label_prop.png,"user_random_lobster(100,0_6,0_4).png"
992,19,,,,,4.73,Option 3,user_bcsstk22_ecc_30_async_label_prop.png,"user_barbell_graph(50,20)_agd_30_async_label_prop.png",user_bn-mouse-visual-cortex-2_ecc_30_async_label_prop.png,user_bn-mouse-visual-cortex-2_fv_30_async_label_prop.png,user_bn-mouse-visual-cortex-2.png
994,19,,,,,4.669,Option 1,"user_watts_strogatz_graph(100,5,0.05)_den_0_5_20_connected_components.png","user_connected_caveman_graph(15,30)_ecc_20_connected_components.png","user_connected_caveman_graph(15,30)_agd_20_connected_components.png","user_ring_of_cliques(6,70)_ecc_20_connected_components.png","user_connected_caveman_graph(15,30).png"
996,19,,,,,4.635,Unsure,user_circular_ladder_graph(100)_den_0_5_30_modularity.png,"user_watts_strogatz_graph(100,5,0.05)_pr_0_85_30_modularity.png",user_circular_ladder_graph(100)_pr_0_85_30_modularity.png,user_bcsstk20_fv_30_modularity.png,user_circular_ladder_graph(100).png
998,19,,,,,5.052,Unsure,"user_ring_of_cliques(6,70)_pr_0_85_6_connected_components.png",user_usair97_agd_6_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5)_pr_0_85_6_connected_components.png,"user_ring_of_cliques(6,70)_fv_6_connected_components.png","user_ring_of_cliques(6,70).png"
1000,19,,,,,4.575,Option 1,user_movies_ecc_10_async_label_prop.png,user_movies_fv_10_async_label_prop.png,user_bcsstk_den_0_5_10_async_label_prop.png,user_bcsstk20_ecc_10_async_label_prop.png,user_movies.png
1003,19,,,,,4.903,Option 2,"user_connected_caveman_graph(15,30)_agd_10_modularity.png",user_bcsstk_den_0_5_10_modularity.png,user_bcsstk_ecc_10_modularity.png,user_usair97_den_0_5_10_modularity.png,user_bcsstk.png
1008,19,,,,,9.027,Option 1,user_bio-diseasome_agd_30_async_label_prop.png,"user_connected_caveman_graph(15,30)_den_0_5_30_async_label_prop.png",user_caltech_fv_30_async_label_prop.png,"user_connected_caveman_graph(15,30)_pr_0_85_30_async_label_prop.png","user_connected_caveman_graph(15,30).png"
1010,19,,,,,3.397,Option 4,user_usair97_fv_10_modularity.png,"user_connected_caveman_graph(15,30)_fv_10_modularity.png","user_barbell_graph(50,20)_den_0_5_10_modularity.png",user_usair97_pr_0_85_10_modularity.png,user_usair97.png
1482,20,55,M,Y,3,,,,,,,
1486,20,,,,,4.34,Option 4,user_bcsstk22_pr_0_85_20_async_label_prop.png,user_enron-email_agd_20_async_label_prop.png,user_bn-mouse-visual-cortex-2_agd_20_async_label_prop.png,user_bcsstk22_agd_20_async_label_prop.png,user_bcsstk22.png
1488,20,,,,,5.134,Option 2,user_usair97_den_0_5_30_connected_components.png,user_usair97_ecc_30_connected_components.png,user_bcsstk20_den_0_5_30_connected_components.png,user_bio-diseasome_pr_0_85_30_connected_components.png,user_usair97.png
1490,20,,,,,5.566,Option 4,user_circular_ladder_graph(100)_ecc_10_modularity.png,user_circular_ladder_graph(100)_pr_0_85_10_modularity.png,user_map_of_science_ecc_10_modularity.png,"user_ring_of_cliques(6,70)_ecc_10_modularity.png",user_circular_ladder_graph(100).png
1492,20,,,,,3.753,Option 4,user_hic_5k_net_6_den_0_5_30_modularity.png,user_movies_agd_30_modularity.png,user_bn-mouse-visual-cortex-2_ecc_30_modularity.png,user_hic_5k_net_6_pr_0_85_30_modularity.png,user_hic_5k_net_6.png
1494,20,,,,,4.785,Option 3,user_caltech_ecc_6_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_agd_6_async_label_prop.png","user_barbell_graph(50,20)_den_0_5_6_async_label_prop.png","user_barbell_graph(50,20)_fv_6_async_label_prop.png","user_barbell_graph(50,20).png"
1496,20,,,,,5.195,Option 4,user_bcsstk_ecc_6_async_label_prop.png,user_bio-celegans_pr_0_85_6_async_label_prop.png,user_hic_5k_net_6_den_0_5_6_async_label_prop.png,user_bio-celegans_ecc_6_async_label_prop.png,user_bio-celegans.png
1498,20,,,,,3.993,Option 1,user_bcsstk22_agd_10_modularity.png,user_bcsstk_agd_10_modularity.png,user_map_of_science_fv_10_modularity.png,user_bcsstk_ecc_10_modularity.png,user_bcsstk.png
1500,20,,,,,4.429,Option 1,user_enron-email_pr_0_85_30_modularity.png,"user_random_lobster(100,0_6,0_4)_agd_30_modularity.png",user_bio-diseasome_fv_30_modularity.png,user_enron-email_den_0_5_30_modularity.png,user_enron-email.png
1502,20,,,,,3.864,Option 1,user_bio-diseasome_agd_10_connected_components.png,"user_ring_of_cliques(6,70)_fv_10_connected_components.png",user_hic_5k_net_6_den_0_5_10_connected_components.png,user_bio-diseasome_fv_10_connected_components.png,user_bio-diseasome.png
1504,20,,,,,4.947,Option 1,"user_ring_of_cliques(6,70)_ecc_10_async_label_prop.png",user_enron-email_agd_10_async_label_prop.png,user_map_of_science_den_0_5_10_async_label_prop.png,"user_ring_of_cliques(6,70)_den_0_5_10_async_label_prop.png","user_ring_of_cliques(6,70).png"
1506,20,,,,,7.124,Option 4,"user_ring_of_cliques(6,70)_den_0_5_10_connected_components.png",user_bcsstk_ecc_10_connected_components.png,"user_watts_strogatz_graph(100,5,0.05)_agd_10_connected_components.png","user_watts_strogatz_graph(100,5,0.05)_den_0_5_10_connected_components.png","user_watts_strogatz_graph(100,5,0.05).png"
1508,20,,,,,4.609,Option 3,"user_watts_strogatz_graph(100,5,0.05)_den_0_5_6_modularity.png",user_dorogovtsev_goltsev_mendes_graph(5)_agd_6_modularity.png,"user_watts_strogatz_graph(100,5,0.05)_ecc_6_modularity.png",user_bcsstk_pr_0_85_6_modularity.png,"user_watts_strogatz_graph(100,5,0.05).png"
1510,20,,,,,6.008,Option 2,user_caltech_pr_0_85_6_connected_components.png,user_bcsstk_fv_6_connected_components.png,user_bcsstk_agd_6_connected_components.png,user_hic_5k_net_6_agd_6_connected_components.png,user_bcsstk.png
1512,20,,,,,3.105,Option 3,user_map_of_science_pr_0_85_20_connected_components.png,user_hic_5k_net_6_agd_20_connected_components.png,user_map_of_science_agd_20_connected_components.png,user_bn-mouse-visual-cortex-2_pr_0_85_20_connected_components.png,user_map_of_science.png
1514,20,,,,,4.494,Option 3,"user_random_lobster(100,0_6,0_4)_fv_20_connected_components.png",user_usair97_agd_20_connected_components.png,"user_random_lobster(100,0_6,0_4)_pr_0_85_20_connected_components.png","user_ring_of_cliques(6,70)_ecc_20_connected_components.png","user_random_lobster(100,0_6,0_4).png"
1516,20,,,,,4.713,Option 4,user_bn-mouse-visual-cortex-2_fv_20_async_label_prop.png,user_hic_5k_net_6_pr_0_85_20_async_label_prop.png,"user_ring_of_cliques(6,70)_fv_20_async_label_prop.png",user_bn-mouse-visual-cortex-2_den_0_5_20_async_label_prop.png,user_bn-mouse-visual-cortex-2.png
1518,20,,,,,5.643,Option 1,user_movies_fv_20_modularity.png,user_bcsstk22_agd_20_modularity.png,user_movies_pr_0_85_20_modularity.png,user_caltech_agd_20_modularity.png,user_movies.png
1520,20,,,,,6.443,Option 1,"user_connected_caveman_graph(15,30)_ecc_20_async_label_prop.png",user_map_of_science_ecc_20_async_label_prop.png,"user_connected_caveman_graph(15,30)_den_0_5_20_async_label_prop.png",user_caltech_den_0_5_20_async_label_prop.png,"user_connected_caveman_graph(15,30).png"
1522,20,,,,,5.391,Option 2,user_hic_5k_net_6_agd_10_modularity.png,user_movies_fv_10_modularity.png,user_movies_agd_10_modularity.png,user_map_of_science_agd_10_modularity.png,user_movies.png
1524,20,,,,,4.019,Option 3,user_bcsstk20_pr_0_85_6_modularity.png,user_bn-mouse-visual-cortex-2_ecc_6_modularity.png,user_usair97_ecc_6_modularity.png,user_bcsstk20_den_0_5_6_modularity.png,user_bcsstk20.png
1526,20,,,,,3.889,Option 1,user_bcsstk22_agd_20_modularity.png,user_bn-mouse-visual-cortex-2_den_0_5_20_modularity.png,user_bcsstk22_den_0_5_20_modularity.png,user_circular_ladder_graph(100)_den_0_5_20_modularity.png,user_bcsstk22.png
1528,20,,,,,5.383,Option 3,user_usair97_agd_6_modularity.png,user_usair97_ecc_6_modularity.png,user_enron-email_agd_6_modularity.png,"user_watts_strogatz_graph(100,5,0.05)_fv_6_modularity.png",user_usair97.png
